car_price,manufacturing_year,company,model,condition,cylinders,fuel,dist_reading,title_status,transmission,VIN,drive,size,car_type,color,image_url,county,state,lat,long,posting_date
5980,2009,cadillac,sts v6,,,gas,129000,clean,automatic,,,,,,https://images.craigslist.org/00K0K_f9pbfEOwFlhz_0CI0t2_600x450.jpg,,al,33.209651,-86.783237,2021-04-21T13:43:14-0500
199,2017,dodge,charger,,,gas,21737,clean,automatic,,,,,,https://images.craigslist.org/00i0i_ChcqziILO2_600x450.jpg,,al,33.4816,-86.859,2021-04-21T13:40:48-0500
7980,2013,bmw,x3,,,gas,156000,clean,automatic,,,,,,https://images.craigslist.org/00R0R_cBKcWHRwR88z_0CI0t2_600x450.jpg,,al,33.209537,-86.783066,2021-04-21T13:35:01-0500
6950,2011,nissan,quest,,,gas,54443,rebuilt,automatic,,,,,,https://images.craigslist.org/00w0w_eVUHkFhKYSXz_1320MM_600x450.jpg,,al,36.0725,-86.724,2021-04-21T13:28:42-0500
3650,2008,kia,rio,,4 cylinders,gas,115124,clean,automatic,KNADE123786319837,fwd,,sedan,silver,https://images.craigslist.org/00N0N_iGsQzQtCNt0z_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-04-21T13:20:34-0500
15590,2016,,Scion iM Hatchback 4D,good,,other,64923,clean,other,JTNKARJE6GJ504489,fwd,,hatchback,blue,https://images.craigslist.org/00N0N_1xMPvfxRAIdz_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-21T13:11:27-0500
24990,2014,acura,mdx sh-awd sport utility,good,6 cylinders,gas,52396,clean,automatic,5FRYD4H81EB042046,,,SUV,silver,https://images.craigslist.org/01010_31a5KFGcwLEz_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-21T12:50:40-0500
1700,2002,buick,lesabre,good,,gas,171690,clean,automatic,,,,sedan,,https://images.craigslist.org/00v0v_7WtydSrmLtEz_0t20CI_600x450.jpg,,al,33.6328,-86.6493,2021-04-21T12:16:04-0500
16897,2018,hyundai,elantra,,4 cylinders,gas,71224,clean,other,5NPD84LFXJH396699,fwd,,sedan,black,https://images.craigslist.org/00b0b_a0l64HLRjaxz_0ak07K_600x450.jpg,,al,34.2056,-86.85834,2021-04-21T12:01:11-0500
27897,2013,chevrolet,silverado 1500,,8 cylinders,gas,55033,clean,other,3GCPCTE09DG226555,rwd,,truck,red,https://images.craigslist.org/00X0X_buDIReDQXxdz_0ak07K_600x450.jpg,,al,34.2056,-86.85834,2021-04-21T12:00:52-0500
2600,2000,buick,lesabre,,6 cylinders,gas,212061,clean,automatic,1G4HR54K6YU316195,fwd,,,blue,https://images.craigslist.org/00101_b0S4rU8ePxkz_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-04-21T11:11:00-0500
23990,2014,acura,mdx sh-awd sport utility,good,6 cylinders,gas,62390,clean,other,5FRYD4H45EB042564,,,SUV,,https://images.craigslist.org/00j0j_hTnmtSnRiS7z_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-21T10:51:43-0500
21790,2016,chevrolet,silverado 1500 lt,good,6 cylinders,gas,100662,clean,automatic,,rwd,full-size,pickup,white,https://images.craigslist.org/01010_dEeSE2ZBymFz_0gw0b0_600x450.jpg,,al,33.9382,-84.5403,2021-04-21T10:53:11-0500
38590,2019,acura,mdx sh-awd w/technology,good,,other,14906,clean,other,5J8YD4H52KL002706,,,other,white,https://images.craigslist.org/00N0N_1xMPvfxRAIdz_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-21T10:51:40-0500
36990,,,des-Benz E-Class,,4 cylinders,gas,30967,clean,other,WDDZF4JB7JA379223,rwd,,sedan,silver,https://images.craigslist.org/00E0E_7Vz8egc1haUz_0kE0dM_600x450.jpg,,al,33.669601,-86.817617,2021-04-21T10:11:29-0500
39590,2019,acura,mdx sh-awd w/technology,good,6 cylinders,gas,8919,clean,other,5J8YD4H50KL008682,,,other,,https://images.craigslist.org/00h0h_dGAvgLShy8Az_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-21T10:01:10-0500
2700,2004,nissan,maxima,good,6 cylinders,gas,200000,clean,automatic,,fwd,full-size,sedan,white,https://images.craigslist.org/00202_1tIe62fwvY1z_0CI0t2_600x450.jpg,,al,33.6954,-84.2489,2021-04-21T09:11:17-0500
24958,2020,toyota,camry,,,gas,4862,clean,automatic,4T1G11AK6LU987956,fwd,,,white,https://images.craigslist.org/00101_crrvNNJGA28z_09Q07v_600x450.jpg,,al,32.9229,-86.545,2021-04-21T08:54:55-0500
27958,2020,nissan,altima,,,gas,6333,clean,automatic,1N4AL4FV1LN304196,fwd,,,red,https://images.craigslist.org/00404_8gOWXESco77z_09Q07v_600x450.jpg,,al,32.9229,-86.545,2021-04-21T08:54:53-0500
23161,2019,chrysler,300,,,gas,23461,clean,automatic,2C3CCAAG5KH589958,rwd,,,red,https://images.craigslist.org/00L0L_eFVYV4jCoNTz_09Q07v_600x450.jpg,,al,32.9229,-86.545,2021-04-21T08:54:53-0500
15977,2016,jeep,cherokee,,,gas,48322,clean,automatic,1C4PJMCB2GW152594,4wd,,,,https://images.craigslist.org/00p0p_fcRx6Vayokjz_09P07m_600x450.jpg,,al,33.168322,-87.491902,2021-04-21T08:47:58-0500
32990,2018,acura,mdx sh-awd w/technology,good,6 cylinders,gas,31967,clean,other,5J8YD4H59JL010087,,,SUV,brown,https://images.craigslist.org/00f0f_aAAMvdhwcV5z_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-21T07:31:38-0500
29890,2017,infiniti,qx70,,6 cylinders,gas,32913,clean,automatic,JN8CS1MW5HM411107,,,SUV,black,https://images.craigslist.org/00J0J_4HYqG1MiKJhz_0kE0dM_600x450.jpg,,al,33.669601,-86.817617,2021-04-21T04:50:52-0500
19900,2014,toyota,4runner 4wd,excellent,6 cylinders,gas,231000,clean,automatic,JTEBU5JR0E5184790,4wd,full-size,,silver,https://images.craigslist.org/01212_bJqNfAfjhV9z_0x20oM_600x450.jpg,,al,33.6493,-86.7057,2021-04-20T21:01:20-0500
3299,2002,ford,escape,,6 cylinders,gas,249302,clean,automatic,1FMCU03192KB03362,fwd,,,white,https://images.craigslist.org/00L0L_gPNf7N7WnqJz_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-04-20T19:50:36-0500
1,2002,nissan,maxima,,,gas,196000,clean,automatic,,,,,black,https://images.craigslist.org/00c0c_4qlEaOnigcTz_0CI0t2_600x450.jpg,,al,33.6493,-86.7057,2021-04-20T19:09:54-0500
3495,2008,chevrolet,malibu,,6 cylinders,gas,157305,clean,automatic,1G1ZK57738F235673,fwd,,sedan,,https://images.craigslist.org/00c0c_bC8izsMbkvcz_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-04-20T17:40:27-0500
18990,2010,ford,econoline cargo van,good,8 cylinders,gas,32988,clean,automatic,1FTNE2EW3ADA14050,rwd,mid-size,van,white,https://images.craigslist.org/00q0q_e0KrSyskDnTz_0ak07K_600x450.jpg,,al,40.468785,-74.281707,2021-04-20T16:02:05-0500
4499,2005,toyota,camry,,4 cylinders,gas,170687,clean,automatic,4T1BE32K55U090199,fwd,,sedan,blue,https://images.craigslist.org/00E0E_tIkNRTHpG1z_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-04-20T15:30:20-0500
32995,2012,ford,f250 super duty,,,gas,37473,clean,automatic,1FDBF2B63CEC57788,4wd,,,white,https://images.craigslist.org/00101_65DXRDuPB6Iz_0CI0t2_600x450.jpg,,al,34.9506,-85.2432,2021-04-20T14:27:44-0500
14900,2011,mercedes-benz,benz s550,,,gas,113907,rebuilt,automatic,,,,,,https://images.craigslist.org/00707_er0iVuvaHpHz_1320MM_600x450.jpg,,al,36.0725,-86.724,2021-04-20T14:14:29-0500
15900,2017,nissan,frontier sv,good,4 cylinders,gas,28650,rebuilt,automatic,1N6BD0CT2HN739952,rwd,full-size,truck,white,https://images.craigslist.org/00a0a_1DpepL0Tyjsz_0CI0t2_600x450.jpg,,al,33.243013,-86.817355,2021-04-20T13:44:59-0500
13900,2013,honda,cr-v lx,good,4 cylinders,gas,86933,clean,automatic,5J6RM3H3XDL038359,fwd,full-size,SUV,blue,https://images.craigslist.org/00v0v_23sxISXbR6x_0CI0t2_600x450.jpg,,al,33.242995,-86.817291,2021-04-20T13:44:19-0500
9800,2008,mazda,cx-9 touring,good,6 cylinders,gas,138266,clean,automatic,JM3TB28A380158898,fwd,full-size,SUV,white,https://images.craigslist.org/01010_ezq1iyPium6_0CI0t2_600x450.jpg,,al,33.242959,-86.817355,2021-04-20T13:42:36-0500
7000,2004,jaguar,xjr s,good,8 cylinders,gas,135185,clean,automatic,SAJWA73B44TG16628,rwd,full-size,sedan,red,https://images.craigslist.org/00C0C_fPrXWtoHKDE_0CI0t2_600x450.jpg,,al,33.243013,-86.817355,2021-04-20T13:41:00-0500
0,2011,chevrolet,cruze,,4 cylinders,gas,0,clean,automatic,1G1PJ5S98B7275266,rwd,,sedan,red,https://images.craigslist.org/00z0z_jikKb1r2AUTz_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-04-20T13:20:43-0500
17590,2015,kia,soul ! wagon 4d,good,,gas,25491,clean,other,KNDJX3A59F7772430,fwd,,wagon,green,https://images.craigslist.org/00a0a_iWrq2TocZ9rz_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-20T12:41:06-0500
33990,2019,acura,rdx sh-awd sport utility,good,,gas,11902,clean,other,5J8TC2H30KL041519,,,SUV,red,https://images.craigslist.org/00r0r_bxV5PmmgS5vz_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-20T12:40:59-0500
19850,2013,bmw,750li,good,,gas,90822,clean,other,WBAYE8C58DD132025,,,sedan,black,https://images.craigslist.org/00404_eyiKMPM2Gcbz_0kE0fu_600x450.jpg,,al,33.513909,-86.786162,2021-04-20T12:28:29-0500
11850,2008,rover,,good,8 cylinders,gas,111254,clean,other,SALMF13428A268857,,full-size,SUV,black,https://images.craigslist.org/00t0t_aG5T6vlD4QTz_0kE0fu_600x450.jpg,,al,33.513909,-86.786162,2021-04-20T12:28:14-0500
15900,2005,,Kenworth T300,good,,diesel,360000,clean,manual,,,,,white,https://images.craigslist.org/00z0z_dq857BDmzEQz_0t20CI_600x450.jpg,,al,34.2098,-86.752,2021-04-20T12:15:43-0500
4995,2005,ford,freestar ses,,,gas,121724,clean,automatic,2FMZA57605BA66741,,,,silver,https://images.craigslist.org/00P0P_jqL4cP9MfBcz_0CI0t2_600x450.jpg,,al,34.9506,-85.2432,2021-04-20T12:09:25-0500
26000,1973,chevrolet,k5 blazer,,,gas,67013,clean,automatic,,,,,,https://images.craigslist.org/01212_8nboSqAkdwRz_0CI0t2_600x450.jpg,,al,33.4653,-86.8082,2021-04-20T11:50:48-0500
33990,2020,alfa-romeo,romeo giulia sedan 4d,good,,gas,9711,clean,other,ZARFAMAN1L7630118,rwd,,sedan,white,https://images.craigslist.org/00W0W_gLZ4qPBBbF0z_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-20T11:40:57-0500
16990,2018,hyundai,sonata se sedan 4d,good,,gas,31871,clean,other,5NPE24AF5JH692092,fwd,,sedan,red,https://images.craigslist.org/00N0N_1xMPvfxRAIdz_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-20T11:40:55-0500
3800,2000,toyota,camry,,4 cylinders,gas,164814,clean,automatic,4T1BG22K9YU991195,fwd,,sedan,,https://images.craigslist.org/00i0i_hJwf0m4GQ1ez_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-04-20T11:11:03-0500
0,2021,hyundai,kona,excellent,4 cylinders,gas,1517,clean,automatic,KM8K22AA7MU629352,fwd,,SUV,,https://images.craigslist.org/00M0M_5f9IR69J2m2z_0hk0co_600x450.jpg,,al,33.614088,-85.796729,2021-04-20T11:01:34-0500
11500,2011,bmw,328i,excellent,4 cylinders,gas,126000,clean,automatic,,rwd,mid-size,sedan,black,https://images.craigslist.org/00P0P_15tKDR0viIzz_0ww0oo_600x450.jpg,,al,33.102442,-86.740751,2021-04-20T10:59:25-0500
28990,,,CX-5,,4 cylinders,gas,9193,clean,automatic,JM3KFADM2K0531978,fwd,,SUV,white,https://images.craigslist.org/00d0d_d1yDhxym9l6z_0kE0dL_600x450.jpg,,al,33.669601,-86.817617,2021-04-20T10:10:51-0500
56990,2018,cadillac,escalade esv platinum,good,,other,58874,clean,automatic,1GYS4KKJXJR155824,4wd,,other,black,https://images.craigslist.org/00k0k_414RjuL577az_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-20T09:51:11-0500
12307,2018,kia,soul,,,gas,95056,clean,automatic,KNDJP3A58J7592011,fwd,,,red,https://images.craigslist.org/00U0U_ga9jbGs9Xrhz_09Q07v_600x450.jpg,,al,32.9229,-86.545,2021-04-20T08:51:38-0500
20989,2019,toyota,camry,,,gas,43464,clean,automatic,4T1B11HK7KU716273,fwd,,,white,https://images.craigslist.org/00Y0Y_9UWv8ymCqm9z_09Q07v_600x450.jpg,,al,32.9229,-86.545,2021-04-20T08:51:33-0500
15108,2016,honda,cr-v,,,gas,92347,clean,automatic,2HKRM3H31GH561218,fwd,,,,https://images.craigslist.org/00Z0Z_bjNzSjdRMwGz_09Q07v_600x450.jpg,,al,32.9229,-86.545,2021-04-20T08:51:30-0500
14577,2011,nissan,titan,,,gas,156380,clean,automatic,1N6BA0ECXBN317229,4wd,,,white,https://images.craigslist.org/00E0E_F6j1AoCYXRz_09Q07e_600x450.jpg,,al,33.168322,-87.491902,2021-04-20T08:46:02-0500
19477,2015,jeep,grand cherokee,,,gas,108819,clean,automatic,1C4RJECG9FC719149,,,,black,https://images.craigslist.org/01616_fYy2tWqjWlzz_09Q06Y_600x450.jpg,,al,33.168322,-87.491902,2021-04-20T08:46:00-0500
35990,2018,mercedes-benz,e-class e 300,good,,gas,8211,clean,automatic,WDDZF4JB5JA329436,rwd,,sedan,blue,https://images.craigslist.org/00202_8PJKtvyjaLez_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-20T07:54:29-0500
1350,1999,,plymouth voyager,fair,6 cylinders,gas,200000,clean,automatic,,,,,,https://images.craigslist.org/00O0O_2YTkM8LhiSAz_0CI0lM_600x450.jpg,,al,33.758741,-86.618614,2021-04-20T07:41:35-0500
2700,2004,nissan,maxima,good,6 cylinders,gas,200000,clean,automatic,,fwd,full-size,sedan,white,https://images.craigslist.org/00202_1tIe62fwvY1z_0CI0t2_600x450.jpg,,al,33.6954,-84.2489,2021-04-20T06:34:00-0500
29890,2013,tesla,model s,,,electric,61591,clean,automatic,5YJSA1DN4DFP11483,rwd,,sedan,grey,https://images.craigslist.org/00D0D_fb1uoQSDzqcz_0kE0dM_600x450.jpg,,al,33.669601,-86.817617,2021-04-20T04:50:54-0500
1,2003,cadillac,escalade esv,,,gas,315836,clean,automatic,,,,,,https://images.craigslist.org/00s0s_cpR1l4kepz1z_0t20CI_600x450.jpg,,al,33.923249,-87.627811,2021-04-19T23:48:32-0500
3450,2007,toyota,prius,,4 cylinders,,263198,clean,automatic,JTDKB20U773225963,fwd,,,grey,https://images.craigslist.org/00505_eDZBUeUoYx8z_0kE0fs_600x450.jpg,,al,33.455361,-86.962474,2021-04-19T19:50:13-0500
32500,2019,ford,f-150,like new,6 cylinders,gas,7700,clean,automatic,,rwd,,truck,grey,https://images.craigslist.org/00r0r_jwpzPzgvjN1z_0ww0oo_600x450.jpg,,al,33.665947,-86.541135,2021-04-19T19:44:20-0500
55000,2000,,Freightliner,excellent,6 cylinders,diesel,87000,clean,automatic,,4wd,compact,truck,white,https://images.craigslist.org/00p0p_jculHjDUtKrz_0x20oM_600x450.jpg,,al,30.0532,-95.3773,2021-04-19T19:25:47-0500
6900,2008,nissan,rogue sl,excellent,4 cylinders,gas,110000,clean,automatic,,fwd,,,black,https://images.craigslist.org/00r0r_eiRyOOp9tFTz_0CI0t2_600x450.jpg,,al,33.5028,-86.7783,2021-04-19T19:15:04-0500
26900,1994,nissan,skyline gts,good,4 cylinders,gas,59384,clean,manual,,rwd,mid-size,coupe,black,https://images.craigslist.org/00N0N_bTIoKCLZ9iiz_0gw0co_600x450.jpg,,al,33.242977,-86.817355,2021-04-19T19:14:44-0500
8500,2008,lexus,es350,good,6 cylinders,gas,155374,clean,automatic,JTHBJ46G882224925,rwd,full-size,sedan,grey,https://images.craigslist.org/01414_607KHGS1pEHz_0CI0t2_600x450.jpg,,al,33.242959,-86.817269,2021-04-19T19:07:56-0500
12500,1946,,AutoCar flatbed truck,fair,6 cylinders,gas,123,missing,manual,906419252,,,,,https://images.craigslist.org/00W0W_3nyO0ZrZAwPz_0mI0h2_600x450.jpg,,al,42.1885,-122.693,2021-04-19T18:18:16-0500
0,2004,chevrolet,trailblazer,,6 cylinders,gas,213174,clean,automatic,1GNDS13S742284310,rwd,,SUV,,https://images.craigslist.org/00E0E_2vRS153EuJyz_0kE0fs_600x450.jpg,,al,33.455361,-86.962474,2021-04-19T17:40:42-0500
0,2015,ford,e350 bus,,,gas,55000,clean,automatic,,,,,,https://images.craigslist.org/00F0F_l7gWk4P7IBjz_0gw0co_600x450.jpg,,al,40.7557,-73.5723,2021-04-19T16:50:18-0500
13950,2008,mazda,miata,excellent,4 cylinders,gas,86650,clean,manual,,rwd,,convertible,grey,https://images.craigslist.org/00S0S_dHirmz2V0tPz_0CI0t2_600x450.jpg,,al,33.384664,-86.737847,2021-04-19T16:40:53-0500
28995,2012,ford,econoline commercial,,,gas,93923,clean,automatic,1FC3E3KL4CDB34837,,,,white,https://images.craigslist.org/00V0V_6mZmqjvEX1Vz_0CI0t2_600x450.jpg,,al,34.9506,-85.2432,2021-04-19T16:26:57-0500
19950,2016,hyundai,genesis,like new,,gas,26000,clean,automatic,,,,,,https://images.craigslist.org/00M0M_l005TlWyZmvz_0CI0t2_600x450.jpg,,al,33.891825,-86.022606,2021-04-19T16:09:55-0500
0,1992,toyota,land cruiser prado,excellent,4 cylinders,diesel,160000,clean,automatic,,4wd,full-size,SUV,black,https://images.craigslist.org/00q0q_4H6XrWOErhYz_0lM0t2_600x450.jpg,,al,31.561932,-89.512171,2021-04-19T16:08:54-0500
3999,2009,volvo,s60,,5 cylinders,gas,182005,clean,automatic,YV1RS592192724102,fwd,,,silver,https://images.craigslist.org/00101_k1r0i0EWHuWz_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-04-19T15:30:27-0500
0,2014,,Freightliner Cascadia,,,diesel,100,clean,automatic,,,,,,https://images.craigslist.org/00M0M_aVuQx61rdczz_07K05O_600x450.jpg,,al,36.0127,-86.56,2021-04-19T14:58:53-0500
36500,2012,jeep,wrangler,like new,,gas,71000,clean,manual,,4wd,,,red,https://images.craigslist.org/00303_3p3Pr6Eftlgz_0jm0ew_600x450.jpg,,al,32.6087,-85.479941,2021-04-19T14:56:50-0500
7900,2014,nissan,maxima,,,gas,111310,rebuilt,automatic,,,,,,https://images.craigslist.org/00V0V_ir6AIv7XbLBz_1320MM_600x450.jpg,,al,36.0725,-86.724,2021-04-19T14:51:06-0500
5980,2011,kia,soul +,,,gas,163000,clean,automatic,,,,,,https://images.craigslist.org/00A0A_jFIVjXbTvA0_0CI0t2_600x450.jpg,,al,33.20968,-86.783409,2021-04-19T14:37:58-0500
27995,2012,ford,f350 super duty,,,gas,45822,clean,automatic,1FDRF3G65CEC39189,,,,white,https://images.craigslist.org/01111_3O39pSXtzbVz_0CI0t2_600x450.jpg,,al,34.9506,-85.2432,2021-04-19T14:36:45-0500
6800,2010,nissan,altima,like new,4 cylinders,gas,139000,clean,automatic,,fwd,,coupe,black,https://images.craigslist.org/00202_9HO8GaiEYV4z_0pO0cx_600x450.jpg,,al,33.6989,-84.7454,2021-04-19T13:33:38-0500
19950,2008,jeep,wrangler,excellent,,gas,,clean,automatic,,4wd,,,black,https://images.craigslist.org/00T0T_hwx2QeacBNnz_0cU09G_600x450.jpg,,al,34.339168,-84.021823,2021-04-19T13:30:15-0500
4400,2006,buick,lacrosse,,6 cylinders,gas,124201,clean,automatic,2G4WC582961280594,fwd,,sedan,white,https://images.craigslist.org/00c0c_6SFyj8YtjgNz_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-04-19T13:20:19-0500
31990,2018,audi,q5 premium sport utility 4d,good,,gas,19179,clean,other,WA1ANAFY7J2102310,,,other,,https://images.craigslist.org/00N0N_1xMPvfxRAIdz_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-19T13:00:40-0500
5500,1988,mercedes-benz,560,fair,,diesel,177607,clean,manual,,,mid-size,convertible,white,https://images.craigslist.org/00909_8FBzFLRyJl8z_0x20oM_600x450.jpg,,al,33.409,-86.9475,2021-04-19T12:31:29-0500
22990,2015,bmw,5 series 535i sedan 4d,good,,gas,53216,clean,other,WBA5B1C51FG126135,rwd,,sedan,silver,https://images.craigslist.org/00N0N_1xMPvfxRAIdz_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-19T12:20:30-0500
12995,2008,ford,f150 xl,,,gas,93146,clean,automatic,1FTRF12V98KD94523,,,,green,https://images.craigslist.org/00O0O_dq7Varo7VCoz_0CI0t2_600x450.jpg,,al,34.9506,-85.2432,2021-04-19T11:51:47-0500
36995,2012,ford,f250 super duty 4x4,,,gas,41364,clean,automatic,1FD7X2B65CEC58024,4wd,,,silver,https://images.craigslist.org/00606_7ArnvQe5rwsz_0CI0t2_600x450.jpg,,al,34.9506,-85.2432,2021-04-19T11:51:29-0500
31995,2017,ford,f350 super duty,,,gas,129638,clean,automatic,1FD8W3G69HEB28454,,,,white,https://images.craigslist.org/00a0a_iJk9cxR04Xdz_0CI0t2_600x450.jpg,,al,34.9506,-85.2432,2021-04-19T11:50:54-0500
25995,2015,gmc,sierra 2500hd,,,gas,126690,clean,automatic,1GT21XEG0FZ537816,,,,red,https://images.craigslist.org/00j0j_6MMzGwI5gqnz_0CI0t2_600x450.jpg,,al,34.9506,-85.2432,2021-04-19T11:50:38-0500
34995,2015,ford,f250 super duty 4x4,,,gas,84526,clean,automatic,1FD7X2B60FEB07855,4wd,,,white,https://images.craigslist.org/00f0f_7ZroKnymlbkz_0CI0t2_600x450.jpg,,al,34.9506,-85.2432,2021-04-19T11:49:23-0500
31995,2012,ford,f350 super duty,,,gas,24692,clean,automatic,1FDRF3G64CED01178,,,,white,https://images.craigslist.org/00101_4S44i2xCH4tz_0CI0t2_600x450.jpg,,al,34.9506,-85.2432,2021-04-19T11:49:01-0500
34995,2017,ford,f250 sd xlt,,,gas,138052,clean,automatic,1FT7W2B61HEE45601,4wd,,,white,https://images.craigslist.org/00g0g_j8WMPScRIGlz_0CI0t2_600x450.jpg,,al,34.9506,-85.2432,2021-04-19T11:48:42-0500
16995,2008,chevrolet,express 3500,,,gas,158114,clean,automatic,1GBJG31K281131930,,,,white,https://images.craigslist.org/00G0G_4YiOTWwnKvBz_0CI0t2_600x450.jpg,,al,34.9506,-85.2432,2021-04-19T11:47:39-0500
12995,2016,chrysler,200,,,gas,72754,clean,automatic,1C3CCCBBXGN146315,,,,black,https://images.craigslist.org/00e0e_7BR80lfRCe1z_0CI0t2_600x450.jpg,,al,34.9506,-85.2432,2021-04-19T11:42:28-0500
27995,2017,nissan,nv2500 hd cargo,,,gas,48769,clean,automatic,1N6BF0KY6HN800985,,,,white,https://images.craigslist.org/00y0y_6rRrI2AjSQiz_0CI0t2_600x450.jpg,,al,34.9506,-85.2432,2021-04-19T11:42:12-0500
24995,2012,ford,f250 xl super duty,,,gas,52377,clean,automatic,1FDBF2A68CEC73003,,,,grey,https://images.craigslist.org/00202_14cMEjhjBOGz_0CI0t2_600x450.jpg,,al,34.9506,-85.2432,2021-04-19T11:41:52-0500
13995,2015,nissan,nv200,,,gas,86580,clean,automatic,3N6CM0KN6FK712103,,,,white,https://images.craigslist.org/00202_fZQ7pUcAA2Dz_0CI0t2_600x450.jpg,,al,34.9506,-85.2432,2021-04-19T11:32:10-0500
36590,2019,infiniti,q60 3.0t luxe coupe 2d,good,,other,18605,clean,other,JN1EV7EL8KM291378,,,coupe,blue,https://images.craigslist.org/01717_1uXwkJ3JeXnz_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-19T11:10:57-0500
4500,2011,ford,fusion,,4 cylinders,gas,167870,clean,automatic,3FAHP0HA3BR106978,fwd,,sedan,blue,https://images.craigslist.org/00303_a74MRzahDnLz_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-04-19T11:11:07-0500
0,2016,ford,explorer,excellent,6 cylinders,gas,78480,clean,automatic,1FM5K7D80GGA55120,fwd,,SUV,,https://images.craigslist.org/00m0m_iAn6jiK97rVz_0hk0co_600x450.jpg,,al,33.614088,-85.796729,2021-04-19T11:01:46-0500
7500,2009,ram,1500,good,8 cylinders,gas,131338,clean,automatic,,rwd,,,brown,https://images.craigslist.org/01414_3x53oQbzZgtz_0CI0t2_600x450.jpg,,al,33.512717,-86.812112,2021-04-19T10:41:21-0500
29590,2017,jaguar,xf 20d premium sedan 4d,good,,gas,15530,clean,other,SAJBJ4BN4HCY33978,,,sedan,black,https://images.craigslist.org/01313_kEuR6vRUBwMz_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-19T10:21:18-0500
45900,2017,,Maserati Levante,,6 cylinders,gas,36083,clean,automatic,ZN661XUA1HX210904,,,SUV,white,https://images.craigslist.org/00G0G_f8kyvPqqhiPz_0kE0dM_600x450.jpg,,al,33.669601,-86.817617,2021-04-19T10:12:11-0500
11700,2000,ford,f-350,good,8 cylinders,diesel,274000,clean,manual,,rwd,full-size,truck,white,https://images.craigslist.org/00z0z_dwcwOM1LN2Qz_0CI0t2_600x450.jpg,,al,33.0785,-86.5536,2021-04-19T10:08:55-0500
27590,2018,lincoln,mkx reserve sport,good,6 cylinders,gas,48039,clean,other,2LMPJ6LR9JBL12696,fwd,,other,white,https://images.craigslist.org/00404_gd5UmGAhGI9z_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-19T09:41:01-0500
37500,2018,ford,f-150,,,gas,30026,clean,automatic,1FTEW1EP0JFD83808,4wd,,,blue,https://images.craigslist.org/00w0w_3uqDk9mRr8ez_09Q07v_600x450.jpg,,al,32.9229,-86.545,2021-04-19T08:51:05-0500
